   6.7166872322559357e-02	   2.0068439941406250e+03	
   6.8033054471015930e-02	   1.9564090576171875e+03	
   6.8682692945003510e-02	   1.9186571044921875e+03	
   6.9332309067249298e-02	   1.8831680908203125e+03	
   7.0198476314544678e-02	   1.8271574707031250e+03	
   7.1064628660678864e-02	   1.7830800781250000e+03	
   7.1714222431182861e-02	   1.7516667480468750e+03	
   7.2363831102848053e-02	   1.6970169677734375e+03	
   7.3229938745498657e-02	   1.6457537841796875e+03	
   7.3879525065422058e-02	   1.5924421386718750e+03	
   7.4529111385345459e-02	   1.5711630859375000e+03	
   7.5395204126834869e-02	   1.5141523437500000e+03	
   7.6044745743274689e-02	   1.4870224609375000e+03	
   7.6694309711456299e-02	   1.4423389892578125e+03	
   7.7560372650623322e-02	   1.4017027587890625e+03	
   7.8209906816482544e-02	   1.3699576416015625e+03	
   7.8859440982341766e-02	   1.3374571533203125e+03	
   7.9725481569766998e-02	   1.2857536621093750e+03	
   8.0566376447677612e-02	   1.2983695068359375e+03	
   8.1167496740818024e-02	   1.1189407958984375e+03	
   8.1890508532524109e-02	   1.1726157226562500e+03	
   8.2756489515304565e-02	   1.1267282714843750e+03	
   8.3405978977680206e-02	   1.0809047851562500e+03	
   8.4055475890636444e-02	   1.0647421875000000e+03	
   8.4921419620513916e-02	   1.0251307373046875e+03	
   8.5570879280567169e-02	   1.0082127685546875e+03	
   8.6220338940620422e-02	   9.7110009765625000e+02	
   8.7086260318756104e-02	   9.3690795898437500e+02	
   8.7735690176486969e-02	   8.9453057861328125e+02	
   8.8385120034217834e-02	   8.7193737792968750e+02	
   8.9251011610031128e-02	   8.3486596679687500e+02	
   9.0019561350345612e-02	   7.0667413330078125e+02	
   9.0601511299610138e-02	   8.7059088134765625e+02	
   9.1415680944919586e-02	   7.6158020019531250e+02	
   9.2281520366668701e-02	   7.2888824462890625e+02	
   9.2930890619754791e-02	   7.0590283203125000e+02	
   9.3580253422260284e-02	   6.7761187744140625e+02	
   9.4446048140525818e-02	   6.5142181396484375e+02	
   9.5095396041870117e-02	   6.2468310546875000e+02	
   9.5744743943214417e-02	   6.0675225830078125e+02	
   9.6610508859157562e-02	   5.8449890136718750e+02	
   9.7259826958179474e-02	   5.6184869384765625e+02	
   9.7909145057201385e-02	   5.3688378906250000e+02	
   9.8774865269660950e-02	   5.1759368896484375e+02	
   9.9514141678810120e-02	   4.3679760742187500e+02	
   1.0010690242052078e-01	   5.2457366943359375e+02	
   1.0093912482261658e-01	   4.6004357910156250e+02	
   1.0180480778217316e-01	   4.3602505493164062e+02	
   1.0245402902364731e-01	   4.2260342407226562e+02	
   1.0310330986976624e-01	   4.0585223388671875e+02	
   1.0396891087293625e-01	   3.9095779418945312e+02	
   1.0461812466382980e-01	   3.7372872924804688e+02	
   1.0526735335588455e-01	   3.6084170532226562e+02	
   1.0613295435905457e-01	   3.4171258544921875e+02	
   1.0678214579820633e-01	   3.2979708862304688e+02	
   1.0743132978677750e-01	   3.1320336914062500e+02	
   1.0829686373472214e-01	   2.9764642333984375e+02	
   1.0906498134136200e-01	   2.5202862548828125e+02	
   1.0964696854352951e-01	   3.0240252685546875e+02	
   1.1046069860458374e-01	   2.5931201171875000e+02	
   1.1132619529962540e-01	   2.4682870483398438e+02	
   1.1197530478239059e-01	   2.3890321350097656e+02	
   1.1262438446283340e-01	   2.2947384643554688e+02	
   1.1348983645439148e-01	   2.1649464416503906e+02	
   1.1413893103599548e-01	   2.1104266357421875e+02	
   1.1478799581527710e-01	   2.0140684509277344e+02	
   1.1565338820219040e-01	   1.8897531127929688e+02	
   1.1630245298147202e-01	   1.8244636535644531e+02	
   1.1695149540901184e-01	   1.7636163330078125e+02	
   1.1781685799360275e-01	   1.6296992492675781e+02	
   1.1863981187343597e-01	   1.6111961364746094e+02	
   1.1922622472047806e-01	   1.4681362915039062e+02	
   1.1998016387224197e-01	   1.4366188049316406e+02	
   1.2084545940160751e-01	   1.3636196899414062e+02	
   1.2149441987276077e-01	   1.3334025573730469e+02	
   1.2214336544275284e-01	   1.2758438873291016e+02	
   1.2300863116979599e-01	   1.2102594757080078e+02	
   1.2365754693746567e-01	   1.1758489227294922e+02	
   1.2430647015571594e-01	   1.1290464019775391e+02	
   1.2517166137695312e-01	   1.0575378417968750e+02	
   1.2582056224346161e-01	   9.8146400451660156e+01	
   1.2646944820880890e-01	   1.0115424346923828e+02	
   1.2733457982540131e-01	   9.5929100036621094e+01	
   1.2819971144199371e-01	   9.1720390319824219e+01	
   1.2884855270385742e-01	   8.7114143371582031e+01	
   1.2949736416339874e-01	   8.9655548095703125e+01	
   1.3036246597766876e-01	   8.3189796447753906e+01	
   1.3101126253604889e-01	   8.4419059753417969e+01	
   1.3166002929210663e-01	   8.1826530456542969e+01	
   1.3252508640289307e-01	   7.6752517700195312e+01	
   1.3317383825778961e-01	   7.8177139282226562e+01	
   1.3382256031036377e-01	   7.6163253784179688e+01	
   1.3468757271766663e-01	   7.3906661987304688e+01	
   1.3533627986907959e-01	   7.5012840270996094e+01	
   1.3598501682281494e-01	   7.3909996032714844e+01	
   1.3684992492198944e-01	   7.2885284423828125e+01	
   1.3771480321884155e-01	   7.2915908813476562e+01	
   1.3836348056793213e-01	   7.0863029479980469e+01	
   1.3901215791702271e-01	   7.3424049377441406e+01	
   1.3987697660923004e-01	   7.3981323242187500e+01	
   1.4052562415599823e-01	   7.2214988708496094e+01	
   1.4117421209812164e-01	   7.3517433166503906e+01	
   1.4203903079032898e-01	   7.2448570251464844e+01	
   1.4268760383129120e-01	   7.3782691955566406e+01	
   1.4311997592449188e-01	   8.2564277648925781e+01	
   1.5090186893939972e-01	   9.4202690124511719e+01	
   1.5155024826526642e-01	   8.6875213623046875e+01	
   1.5219865739345551e-01	   8.8131660461425781e+01	
   1.5284702181816101e-01	   8.8869926452636719e+01	
   1.5371151268482208e-01	   9.1549743652343750e+01	
   1.5451894700527191e-01	   9.4836456298828125e+01	
   1.5509934723377228e-01	   9.0792137145996094e+01	
   1.5587261319160461e-01	   9.5413330078125000e+01	
   1.5673701465129852e-01	   9.5881629943847656e+01	
   1.5738527476787567e-01	   9.9181327819824219e+01	
   1.5803353488445282e-01	   9.9363784790039062e+01	
   1.5889786183834076e-01	   1.0209700012207031e+02	
   1.5954612195491791e-01	   1.0228120422363281e+02	
   1.6019435226917267e-01	   1.0450238037109375e+02	
   1.6105860471725464e-01	   1.0994744873046875e+02	
   1.6170680522918701e-01	   1.1044493865966797e+02	
   1.6235499083995819e-01	   1.1080426788330078e+02	
   1.6321918368339539e-01	   1.1049813842773438e+02	
   1.6408336162567139e-01	   1.1626781463623047e+02	
   1.6473147273063660e-01	   1.1530585479736328e+02	
   1.6537959873676300e-01	   1.1655712127685547e+02	
   1.6624368727207184e-01	   1.1538763427734375e+02	
   1.6689178347587585e-01	   1.1940273284912109e+02	
   1.6753983497619629e-01	   1.1937422943115234e+02	
   1.6840389370918274e-01	   1.2002832794189453e+02	
   1.6905190050601959e-01	   1.2242104339599609e+02	
   1.6969992220401764e-01	   1.2154936218261719e+02	
   1.7056693136692047e-01	   1.2468093109130859e+02	
   1.7132063210010529e-01	   1.1402064514160156e+02	
   1.7190535366535187e-01	   1.3068904113769531e+02	
   1.7272353172302246e-01	   1.2435713958740234e+02	
   1.7358741164207458e-01	   1.2564596557617188e+02	
   1.7423532903194427e-01	   1.2712434387207031e+02	
   1.7488321661949158e-01	   1.2681185913085938e+02	
   1.7574700713157654e-01	   1.2873641967773438e+02	
   1.7639486491680145e-01	   1.2962109375000000e+02	
   1.7704272270202637e-01	   1.2923414611816406e+02	
   1.7790643870830536e-01	   1.3119563293457031e+02	
   1.7855425179004669e-01	   1.2811848449707031e+02	
   1.7920200526714325e-01	   1.2972868347167969e+02	
   1.8006570637226105e-01	   1.2952073669433594e+02	
   1.8092936277389526e-01	   1.2978492736816406e+02	
   1.8157708644866943e-01	   1.2934735107421875e+02	
   1.8222479522228241e-01	   1.3008879089355469e+02	
   1.8308837711811066e-01	   1.2787000274658203e+02	
   1.8373599648475647e-01	   1.2819641113281250e+02	
   1.8438369035720825e-01	   1.2969871520996094e+02	
   1.8524716794490814e-01	   1.2827098083496094e+02	
   1.8589483201503754e-01	   1.2984904479980469e+02	
   1.8654240667819977e-01	   1.3039672851562500e+02	
   1.8740579485893250e-01	   1.2954821777343750e+02	
   1.8823651969432831e-01	   1.3329219055175781e+02	
   1.8882972002029419e-01	   1.1968962860107422e+02	
   1.8956430256366730e-01	   1.2735668182373047e+02	
   1.9042764604091644e-01	   1.2878582763671875e+02	
   1.9107514619827271e-01	   1.2900738525390625e+02	
   1.9172260165214539e-01	   1.2659716796875000e+02	
   1.9258581101894379e-01	   1.2650363922119141e+02	
   1.9323328137397766e-01	   1.2574356842041016e+02	
   1.9388063251972198e-01	   1.2382440185546875e+02	
   1.9474387168884277e-01	   1.2279259490966797e+02	
   1.9540287554264069e-01	   1.1892825317382812e+02	
   1.9604174792766571e-01	   1.1899333190917969e+02	
   1.9690158963203430e-01	   1.1971350097656250e+02	
   1.9776464998722076e-01	   1.1916291809082031e+02	
   1.9841206073760986e-01	   1.1964424896240234e+02	
   1.9905921816825867e-01	   1.1607851409912109e+02	
   1.9992224872112274e-01	   1.1327102661132812e+02	
   2.0056940615177155e-01	   1.1564798736572266e+02	
   2.0121674239635468e-01	   1.1330382537841797e+02	
   2.0207957923412323e-01	   1.1065389251708984e+02	
   2.0272678136825562e-01	   1.0783650207519531e+02	
   2.0337392389774323e-01	   1.1035659027099609e+02	
   2.0423674583435059e-01	   1.1130152893066406e+02	
   2.0509955286979675e-01	   1.0595700073242188e+02	
   2.0574663579463959e-01	   1.0579283905029297e+02	
   2.0639367401599884e-01	   1.0672483062744141e+02	
   2.0725639164447784e-01	   1.0404081726074219e+02	
   2.0790341496467590e-01	   1.0126818847656250e+02	
   2.0855042338371277e-01	   9.9524063110351562e+01	
   2.0941306650638580e-01	   9.9552536010742188e+01	
   2.1006000041961670e-01	   9.8132934570312500e+01	
   2.1070694923400879e-01	   9.8665954589843750e+01	
   2.1156951785087585e-01	   9.6552024841308594e+01	
   2.1243204176425934e-01	   9.1746353149414062e+01	
   2.1307890117168427e-01	   8.7333091735839844e+01	
   2.1372576057910919e-01	   8.9229362487792969e+01	
   2.1458818018436432e-01	   8.9004211425781250e+01	
   2.1523499488830566e-01	   8.7089614868164062e+01	
   2.1588177978992462e-01	   8.3162338256835938e+01	
   2.1674412488937378e-01	   8.4697906494140625e+01	
   2.1739087998867035e-01	   7.9647300720214844e+01	
   2.1803760528564453e-01	   7.9044227600097656e+01	
   2.1889984607696533e-01	   7.7786865234375000e+01	
   2.1975885331630707e-01	   7.5795372009277344e+01	
